target/surefire-reports/,fabric-sdk-java,build-test_java-version_11,72
target/surefire-reports/,fabric-sdk-java,build-test_java-version_11,72
target/site/images/,junit4,main-buildandverify_java_8,72
target/site/images/,junit4,main-buildandverify_java_17,72
target/site/images/,junit4,main-buildandverify_java_11,72
src/test/resources/org/kohsuke/github/GHTeamTest/,github-api,maven-build-build_java_17,69
src/test/resources/org/kohsuke/github/GHTeamTest/,github-api,maven-build-build_java_17,69
android_demo/,open-location-code,main-testrust,69
android_demo/,open-location-code,main-testjsclosure,67
src/test/resources/org/kohsuke/github/GHBranchProtectionTest/,github-api,maven-build-build_java_17,66
src/test/resources/org/kohsuke/github/GHBranchProtectionTest/,github-api,maven-build-build_java_17,66
android_demo/,open-location-code,main-testjs,66
android_demo/,open-location-code,main-testgo,66
android_demo/,open-location-code,main-testdart,66
src/test/resources/org/kohsuke/github/RequesterRetryTest/wiremock/testResponseMessageConnectionExceptions/,github-api,maven-build-test_os_ubuntu_java_17,64
src/test/resources/org/kohsuke/github/RequesterRetryTest/wiremock/testResponseMessageConnectionExceptions/,github-api,maven-build-test_os_ubuntu_java_11,64
js/node_modules/uglify-js/node_modules/,open-location-code,main-testjsclosure,63
js/node_modules/uglify-js/node_modules/,open-location-code,main-testjs,63
js/node_modules/resolve/test/,open-location-code,main-testjsclosure,63
js/node_modules/resolve/test/,open-location-code,main-testjs,63
target/site/apidocs/junit/,junit4,main-buildandverify_java_8,62
src/test/resources/org/kohsuke/github/GHUserTest/,github-api,maven-build-build_java_17,62
src/test/resources/org/kohsuke/github/GHUserTest/,github-api,maven-build-build_java_17,62
src/test/fixture/sdkintegration/e2e-2Orgs/v1.1/,fabric-sdk-java,build-test_java-version_17,61
src/test/fixture/sdkintegration/e2e-2Orgs/v1.1/,fabric-sdk-java,build-test_java-version_17,61
src/test/resources/org/kohsuke/github/GHCheckRunBuilderTest/,github-api,maven-build-build_java_17,59
src/test/resources/org/kohsuke/github/GHCheckRunBuilderTest/,github-api,maven-build-build_java_17,59
target/site/apidocs/junit/,junit4,main-buildandverify_java_17,58
target/site/apidocs/junit/,junit4,main-buildandverify_java_11,58
js/node_modules/karma/node_modules/,open-location-code,main-testjsclosure,58
target/classes/soot/dotnet/instructions/,soot,ci-BuildAndTest_java_version_9,57
target/classes/soot/dotnet/instructions/,soot,ci-BuildAndTest_java_version_8,57
target/classes/soot/dotnet/instructions/,soot,ci-BuildAndTest_java_version_11,57
js/node_modules/karma/lib/,open-location-code,main-testjsclosure,57
target/classes/soot/jimple/toolkits/ide/,soot,ci-BuildAndTest_java_version_9,56
target/classes/soot/jimple/toolkits/ide/,soot,ci-BuildAndTest_java_version_8,56
target/classes/soot/jimple/toolkits/ide/,soot,ci-BuildAndTest_java_version_11,56
src/test/resources/org/kohsuke/github/GHVerificationReasonTest/,github-api,maven-build-build_java_17,55
src/test/resources/org/kohsuke/github/GHVerificationReasonTest/,github-api,maven-build-build_java_17,55
src/test/resources/org/kohsuke/github/GHDiscussionTest/,github-api,maven-build-build_java_17,55
src/test/resources/org/kohsuke/github/GHDiscussionTest/,github-api,maven-build-build_java_17,55
js/node_modules/yargs/,open-location-code,main-testjsclosure,55
js/node_modules/es5-ext/string/,open-location-code,main-testjsclosure,55
js/node_modules/es5-ext/string/,open-location-code,main-testjs,55
js/node_modules/handlebars/coverage/,open-location-code,main-testjsclosure,53
js/node_modules/handlebars/coverage/,open-location-code,main-testjs,53
js/node_modules/expand-brackets/,open-location-code,main-testjsclosure,53
js/node_modules/bower-installer/node_modules/bower/lib/,open-location-code,main-testjsclosure,53
js/node_modules/bower-installer/node_modules/bower/lib/,open-location-code,main-testjs,53
src/test/resources/org/kohsuke/github/GHReleaseTest/,github-api,maven-build-build_java_17,52
